"Like","Unlike","Unlike","Like","Unlike","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Like","NA","climate change is largely settled science, but some details suhas when things will happen are not clear.","NA","they will suffer through famine and leat stree.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C1","C2","C9","C2","C3","C4","C8","C7","C7","C7","C7","C6","C6","C6","C3","C6","C3","C6","C5","C5","C5","C5","C5","C5","C4","C4","C3","C4","C4","8.06137895584106","0.0156919956207275","170.804138898849","111.125381231308","166.339843988419","2","0","FALSE","FALSE","NA","NA","35","0","0","0","3183371","9777132","2020-02-28 15:02:02"
"Neutral","Like","Like","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Like","Like","Like","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Like","Like","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","they should b doing something ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","it is discussied in the media a loit","NA","NA","NA","NA","C7","C6","C4","C7","C6","C6","C4","C4","C4","C8","C3","C5","C8","C9","C3","C6","C5","C5","C5","C5","C5","C2","C3","C3","C2","C1","C4","C7","C7","C6","3.8292019367218","0.0156269073486328","12.7863171100616","21.4708540439606","75.4231200218201","4","0","FALSE","FALSE","NA","NA","32","0","2","2","1474194","6351918","2020-02-28 15:08:44"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","unsure","NA","unsure","NA","C5","C5","C5","C5","C5","C5","C4","C6","C6","C6","C4","C4","C4","C4","C6","C6","C7","C3","C3","C7","C3","C7","C8","C7","C3","C2","C1","C2","C9","C8","5.5905921459198","0.0156228542327881","64.5876288414001","9.89763307571411","46.2822630405426","1","0","FALSE","FALSE","NA","NA","30","0","0","0","2678589","1756058","2020-02-28 15:13:30"
"Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","Unlike","Neutral","Like","Like","Neutral","Neutral","Neutral","Unlike","Neutral","Unlike","Neutral","Neutral","Unlike","Like","Neutral","Unlike","Neutral","Like","Neutral","Neutral","Unlike","Unlike","Neutral","Like","NA","NA","I do not believe the UN created the notion of &rsquo;climate change&rsquo;.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","They are more interested in revenue than the environment.","NA","C4","C4","C1","C2","C4","C2","C3","C5","C7","C7","C4","C5","C6","C3","C5","C5","C6","C7","C6","C8","C6","C3","C7","C8","C6","C5","C3","C4","C9","C5","12.0265319347382","0.0156369209289551","102.212289094925","62.1463241577148","101.763891935349","1","0","FALSE","FALSE","NA","NA","32","0","0","0","1849750","0391518","2020-02-28 15:13:35"
"Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","Nonassigned","NA","NA","NA","These people are usually uneducated and will be impacted by any weather clonditions","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","I don&rsquo;t understand what Paris Climate Agreement is","NA","NA","NA","C6","C7","C6","C9","C7","C5","C8","C4","C5","C2","C5","C3","C4","C4","C3","C7","C7","C8","C6","C6","C3","C4","C6","C5","C4","C3","C1","C2","C5","C5","9.75609993934631","0.0636420249938965","0.0640959739685059","87.1597790718079","337.587800979614","4","0","FALSE","FALSE","NA","NA","36","0","4","4","5481302","8571013","2020-02-28 15:17:11"
"Neutral","Like","Like","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","dunno Paris","NA","oil burns and turns into harmful smoke/gas","NA","C5","C5","C7","C5","C7","C5","C5","C5","C6","C6","C6","C8","C4","C6","C4","C4","C6","C4","C7","C7","C3","C3","C3","C3","C2","C2","C1","C4","C9","C8","7.2975971698761","0.0156240463256836","64.9696559906006","41.3758690357208","104.382937908173","2","0","FALSE","FALSE","NA","NA","33","0","0","0","8477202","8151067","2020-02-28 15:21:09"
"Like","Like","Unlike","Like","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","they will fix the problem","NA","NA","NA","this isn&rsquo;t true","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C8","C3","C8","C1","C2","C7","C7","C7","C7","C6","C6","C6","C6","C6","C2","C5","C5","C5","C5","C5","C5","C4","C4","C4","C4","C4","C3","C3","C3","22.9036309719086","0.0156271457672119","184.896810054779","51.9018127918243","4116.88580513","4","0","FALSE","FALSE","NA","NA","30","0","0","0","8166896","4538288","2020-02-28 14:15:28"
"Like","Like","Unlike","Like","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Neutral","Like","Like","Like","Like","Like","Unlike","Like","Like","Like","Like","Like","Like","NA","NA","NA","NA","NA","A COMPLETE LIE","NA","NA","NA","THRY JUST DO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C3","C4","C5","C4","C4","C1","C3","C2","C3","C9","C8","C8","C7","C7","C7","C2","C7","C3","C6","C6","C6","C6","C6","C4","C5","C5","C5","C4","C5","C5","12.1505069732666","0.015629768371582","296.883716106415","41.7904901504517","442.024988889694","11","0","FALSE","FALSE","NA","NA","30","0","6","6","5803905","5711019","2020-02-28 15:16:02"
"Like","Unlike","Unlike","Neutral","Like","Unlike","Neutral","Like","Unlike","Like","Neutral","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","they are the ones ultimately responsible for change to happen","NA","NA","NA","NA","it is a ridiculous statement","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C5","C4","C3","C6","C1","C3","C7","C2","C6","C3","C6","C5","C8","C5","C2","C4","C3","C7","C7","C8","C5","C6","C6","C7","C4","C5","C4","C4","C5","4.58832979202271","0.0156319141387939","219.614101171494","554.200783967972","1407.54693698883","3","0","FALSE","FALSE","NA","NA","32","0","0","0","3105869","1919887","2020-02-28 14:55:51"
"Like","Neutral","Unlike","Like","Like","Unlike","Neutral","Like","Like","Neutral","Like","Like","Neutral","Neutral","Like","Neutral","Neutral","Like","Like","Like","Like","Neutral","Like","Like","Like","Neutral","Like","Like","Like","Like","NA","NA","C O N S P I R A C Y T I M E","NA","NA","NA","NA","NA","NA","NA","NA","since it&rsquo;s one of Australi&rsquo;s most vulnerable features","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C3","C1","C6","C6","C2","C3","C6","C7","C4","C8","C9","C3","C3","C5","C4","C2","C5","C6","C7","C7","C4","C8","C4","C6","C4","C5","C5","C5","C5","11.399847984314","0.0156378746032715","250.507920026779","43.2403471469879","245.068542003632","1","0","FALSE","FALSE","NA","NA","33","0","5","5","4386699","1574460","2020-02-28 15:24:45"
"Unlike","Like","Unlike","Unlike","Neutral","Neutral","Unlike","Unlike","Unlike","Like","Like","Like","Unlike","Unlike","Unlike","Like","Unlike","Like","Unlike","Like","Unlike","Unlike","Unlike","Unlike","Neutral","Unlike","Unlike","Unlike","Unlike","Unlike","NA","NA","NA","NA","NA","NA","NA","NA","NA","It&rsquo;s factual","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","It is too extreme.","NA","NA","C2","C3","C3","C4","C7","C6","C4","C4","C2","C9","C7","C7","C4","C3","C3","C6","C4","C8","C6","C8","C5","C5","C5","C5","C7","C5","C5","C1","C6","C6","18.6639552116394","0.0156190395355225","782.140197992325","18.6704249382019","234.177728891373","0","0","FALSE","FALSE","NA","NA","33","0","4","4","3287187","3171817","2020-02-28 15:18:25"
"Neutral","Neutral","Unlike","Neutral","Unlike","Neutral","Neutral","Unlike","Like","Neutral","Neutral","Like","Unlike","Neutral","Like","Unlike","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Unlike","Like","Like","Neutral","Neutral","Unlike","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","because it not thrieving like u say","cexperience now ause of the silyy weather we are ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C4","C3","C2","C6","C2","C4","C7","C5","C6","C4","C3","C7","C5","C5","C6","C1","C9","C3","C6","C4","C5","C5","C6","C4","C8","C5","C7","C8","C3","C7","13.0006158351898","0.0156319141387939","181.998157978058","80.0477778911591","254.718200206757","4","0","FALSE","FALSE","NA","NA","31","0","1","1","2915281","9936624","2020-02-28 15:31:26"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Unlike","Like","Like","Like","Like","Like","Neutral","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Neutral","Like","Like","Like","Like","Neutral","Like","Like","NA","it is settled, and it doesn&rsquo;t  matter who says that. The overwhelming evidence supporting the theory ""settles"" the science. Regardless of the 97% consensus and whatever ""scientists say so. The mountain of evidence ranging from data and CO2&rsquo;s physical properties to hundreds of peer-reviews journal articles and history all confirm the reality on anthropogenic  climate change.  The conclusion that we are causing climate change through global warming is as ""settled"" as it will ever be, i mean there is less evidence for the existence of atoms. Obviously there is still arguments surrounding some of the complexities of climate change but to claim the scientist are falsely claim the science is settled, therefore insinuating we shouldn&rsquo;t act is dangerous.  Who cares what some random scientists claim, the evidence has settled it end of story.","NA"," poor people will not and do not have the resources to deal with the problems caused by climate change. For example they may not have the insurance in case their house is burns down, or they may not have an air conditioners to deal with increasing temperatures. Climate change is already a burden to the economy and as it worsens its effect on the economy will too. When business and the economy struggles poor people suffer the most.  etc...","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C1","C2","C9","C2","C3","C4","C8","C7","C6","C7","C7","C3","C7","C6","C3","C6","C3","C6","C6","C5","C4","C4","C5","C5","C5","C5","C4","C5","C4","17.759241104126","0.0156071186065674","253.471044778824","1488.13572883606","263.157352209091","4","0","FALSE","FALSE","NA","NA","33","0","3","3","4331632","8574864","2020-02-28 15:07:34"
"Neutral","Like","Neutral","Unlike","Like","Neutral","Like","Like","Neutral","Like","Neutral","Like","Neutral","Unlike","Like","Unlike","Like","Unlike","Like","Like","Like","Unlike","Like","Like","Unlike","Unlike","Neutral","Neutral","Neutral","Neutral","NA","NA","NA","everyone is affected by climate change regardless of how much money they have","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","the climate is definitely changing, with hotter days, colder days, shorter daylight, rainfall or droughts. This is proof that the climate is changing","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C3","C3","C5","C1","C7","C5","C6","C6","C4","C6","C5","C6","C4","C4","C9","C2","C8","C5","C8","C7","C6","C2","C7","C7","C5","C3","C3","C4","C4","C5","270.496124982834","0.015625","217.323611974716","291.278774023056","181.089490890503","0","1","FALSE","FALSE","NA","NA","33","1","2","1","2836600","0571063","2020-02-28 15:25:32"
"Like","Unlike","Unlike","Unlike","Neutral","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Neutral","Unlike","Like","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","NA","NA","Climate change is real and the effects are all around us.","NA","NA","NA","NA","Our children are the future and the actions being taken by politicians and world leaders is grossly inadequate, especially within the current Australian climate.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C6","C1","C4","C3","C2","C3","C9","C8","C6","C7","C6","C5","C5","C3","C2","C5","C3","C7","C4","C5","C7","C4","C4","C7","C6","C5","C5","C4","C6","7.22677683830261","0.0781571865081787","139.888890028","122.809867858887","154.312565088272","1","0","FALSE","FALSE","NA","NA","33","0","1","1","8478740","0756412","2020-02-28 15:36:58"
"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Unlike","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","its something that is preventable","NA","NA","NA","because there are other things","C5","C7","C6","C4","C4","C4","C7","C5","C5","C5","C5","C6","C6","C6","C6","C4","C7","C7","C8","C8","C3","C4","C3","C3","C3","C9","C2","C2","C5","C1","1.86090207099915","0.0156569480895996","14.1094229221344","30.1912970542908","34.8604218959808","3","0","TRUE","FALSE","NA","NA","30","1","0","0","2337087","3176004","2020-02-28 15:43:58"
"Like","Unlike","Unlike","Like","Unlike","Unlike","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Neutral","Like","Like","Like","Neutral","Like","Like","Neutral","Like","NA","NA","It sounds exactly like a conspiracy theory with no facts to back it up.","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","It is obvious that the carbon trapped millions of years ago as a fossil fuel should not be put back into the atmosphere.","NA","NA","NA","NA","NA","NA","NA","NA","NA","C6","C2","C1","C6","C3","C3","C3","C8","C4","C5","C7","C5","C7","C3","C6","C4","C6","C4","C7","C6","C9","C5","C8","C5","C5","C2","C4","C7","C5","C4","15.3376648426056","0.0156269073486328","204.004976034164","201.744510173798","353.416167974472","7","0","FALSE","FALSE","NA","NA","33","0","2","1","0365935","5930799","2020-02-28 15:33:30"
"Like","Unlike","Unlike","Unlike","Unlike","Unlike","Unlike","Like","Neutral","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Like","NA","NA","ridiculous statement, sounds like something andrew bolt would say","NA","NA","NA","NA","NA","NA","the facts are self-evident, some people just refuse to acknowledge them","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C2","C1","C3","C3","C2","C3","C6","C4","C9","C7","C7","C5","C5","C6","C4","C6","C3","C7","C8","C7","C5","C5","C5","C6","C5","C4","C4","C4","C6","10.8577489852905","0.0156040191650391","111.701837062836","80.9231250286102","231.687783956528","1","0","FALSE","FALSE","NA","NA","33","0","1","1","0903906","4711099","2020-02-28 15:39:11"
"Like","Neutral","Unlike","Like","Neutral","Unlike","Unlike","Like","Like","Neutral","Like","Like","Like","Neutral","Like","Unlike","Like","Neutral","Neutral","Unlike","Neutral","Like","Like","Neutral","Like","Unlike","Like","Like","Neutral","Like","NA","NA","NA","because they dont have the ability to change their situations ","NA","its always the chinese, too cliche","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C4","C3","C9","C4","C1","C2","C5","C5","C4","C6","C8","C3","C4","C7","C2","C7","C3","C5","C3","C5","C6","C8","C6","C6","C4","C6","C5","C5","C7","3.09680008888245","0.0156359672546387","87.0012428760529","30.5836350917816","65.509339094162","2","0","FALSE","FALSE","NA","NA","33","0","0","0","5166221","9535427","2020-02-28 15:48:03"
"Like","Like","Unlike","Unlike","Neutral","Unlike","Unlike","Neutral","Neutral","Unlike","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","Neutral","Like","Like","NA","NA","NA","NA","NA","NA","This is a ridiculous statement, made by someone who thinks this issue is a joke","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Our leaders run the country. Their opinions count most of all, not the people&rsquo;s","NA","NA","NA","NA","NA","NA","NA","NA","C8","C5","C4","C3","C3","C2","C1","C4","C4","C2","C5","C7","C8","C7","C7","C3","C6","C3","C7","C5","C6","C9","C6","C6","C5","C4","C6","C5","C4","C5","7.95884394645691","0.0156471729278564","117.554182052612","109.133142948151","151.342394828796","1","0","FALSE","FALSE","NA","NA","30","0","0","0","1732222","8171685","2020-02-28 15:45:01"
"Like","Neutral","Unlike","Neutral","Unlike","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Neutral","Like","Like","Like","Neutral","Like","Neutral","Like","Unlike","Like","Neutral","Neutral","Like","NA","As I believe science is constantly changing and adapting to facts how can it be settled?","NA","NA","NA","NA","NA","NA","NA","NA","to solve climate change or at least halt it we need more scientists and therefore more funding to support them in this work","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C7","C1","C3","C4","C3","C3","C4","C6","C7","C8","C9","C6","C6","C5","C7","C5","C6","C4","C8","C5","C5","C4","C7","C4","C5","C2","C5","C3","C2","C6","9.6700439453125","0.0156290531158447","281.662957191467","247.734066963196","262.380957841873","1","0","FALSE","FALSE","NA","NA","33","0","2","2","5944313","7395330","2020-02-28 15:50:15"
"Like","Like","Unlike","Like","Neutral","Neutral","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Unlike","Unlike","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Neutral","Like","NA","NA","NA","no reason","NA","NA","NA","NA","NA","NA","NA","its obvious that the reef is suffering","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C5","C6","C2","C1","C4","C4","C3","C7","C6","C4","C5","C9","C6","C5","C8","C3","C7","C3","C4","C5","C7","C3","C6","C2","C5","C4","C6","C7","C5","C8","14.6231429576874","0.0156230926513672","313.002737998962","32.819235086441","250.611032009125","3","1","FALSE","TRUE","NA","NA","35","0","6","6","4896547","3596050","2020-02-28 15:55:02"
"Like","Like","Unlike","Like","Neutral","Neutral","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Neutral","Like","Unlike","Like","Neutral","Neutral","Like","Like","Like","Like","Like","Like","Like","NA","NA","because I believe climate change is real","a lot of the pacific islands will be impacted more","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C8","C1","C9","C3","C2","C3","C7","C4","C6","C5","C7","C7","C6","C6","C3","C7","C4","C6","C2","C6","C4","C3","C5","C5","C5","C4","C5","C4","C5","12.8869490623474","0.0156500339508057","1246.42137098312","90.6483528614044","232.212227106094","4","0","FALSE","FALSE","NA","NA","30","0","0","0","6290806","4991049","2020-02-28 15:39:41"
"Neutral","Neutral","Neutral","Neutral","Like","Like","Neutral","Unlike","Unlike","Unlike","Like","Unlike","Unlike","Neutral","Unlike","Like","Unlike","Like","Neutral","Neutral","Unlike","Unlike","Neutral","Unlike","Neutral","Unlike","Neutral","Unlike","Unlike","Unlike","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Speaks for itself","NA","NA","NA","NA","NA","NA","NA","I still believe the climate change lobby is way overstated, events like we have been experiencing are not different to those which occurred a 100 years ago","NA","NA","C5","C5","C7","C5","C7","C7","C3","C3","C6","C3","C3","C4","C4","C6","C4","C7","C2","C8","C6","C9","C2","C4","C8","C4","C6","C5","C6","C1","C5","C5","22.986829996109","0.015632152557373","182.011066913605","87.5920660495758","252.787015914917","4","0","FALSE","FALSE","NA","NA","32","0","7","6","5058398","2715912","2020-02-28 15:57:09"
"Neutral","Like","Neutral","Unlike","Like","Like","Like","Neutral","Like","Unlike","Neutral","Like","Unlike","Unlike","Neutral","Neutral","Unlike","Like","Neutral","Like","Neutral","Neutral","Like","Like","Neutral","Like","Neutral","Neutral","Like","Unlike","NA","because in every form of science there has to be proof especially considering its a well known fact that the earth goes through climate cycles ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","the weather in Australia hasn&rsquo;t gotten any hotter worse it is just more heavily reported on as we continue to populate more of the country ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C3","C9","C5","C4","C7","C5","C8","C5","C6","C4","C3","C7","C4","C2","C6","C5","C1","C8","C6","C3","C3","C4","C5","C6","C4","C7","C5","C7","C6","C2","10.0719330310822","0.0149970054626465","152.046424150467","138.557975769043","149.550132036209","1","0","FALSE","FALSE","NA","NA","32","0","2","2","5162241","9135827","2020-02-28 15:59:00"
"Like","Unlike","Unlike","Like","Neutral","Unlike","Neutral","Like","Like","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Like","Like","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","in how the statement ""It is important to vote for leaders who will combat climate change."" is ","NA","ease explain how the statement ""Climate change is aease explain how the statement ""Climate change is a","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C3","C1","C7","C4","C2","C3","C8","C6","C4","C5","C3","C5","C5","C8","C7","C6","C2","C5","C4","C3","C4","C5","C7","C7","C6","C6","C6","C4","C5","9.89492201805115","0.0156340599060059","103.220114946365","10.8407340049744","126.973258018494","1","1","FALSE","FALSE","NA","NA","46","0","1","1","0353912","8710997","2020-02-28 16:04:43"
"Like","Neutral","Unlike","Like","Neutral","Unlike","Neutral","Neutral","Neutral","Like","Neutral","Like","Neutral","Neutral","Neutral","Unlike","Neutral","Neutral","Like","Like","Like","Unlike","Like","Like","Like","Neutral","Neutral","Neutral","Like","Like","NA","NA","because its been happening since the world began","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","no idea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C6","C5","C1","C7","C4","C2","C4","C4","C5","C5","C6","C8","C5","C4","C5","C2","C4","C3","C9","C6","C8","C5","C7","C7","C7","C3","C3","C3","C6","C6","15.0962560176849","0","332.500185966492","68.1475081443787","295.599282979965","1","0","FALSE","FALSE","NA","NA","33","0","1","1","7913690","0737461","2020-02-28 16:00:09"
"Like","Like","Neutral","Like","Like","Like","Like","Like","Neutral","Neutral","Like","Like","Unlike","Like","Neutral","Unlike","Like","Neutral","Like","Like","Like","Neutral","Like","Like","Like","Unlike","Like","Like","Neutral","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","the coral is being damaged ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","before it is too late ","C8","C6","C4","C7","C7","C8","C7","C7","C4","C5","C6","C9","C3","C6","C3","C4","C6","C3","C6","C5","C5","C2","C5","C5","C5","C4","C4","C3","C2","C1","20.5125939846039","0.0156369209289551","380.516376972198","43.1676671504974","451.631865978241","12","0","FALSE","FALSE","NA","NA","30","0","0","0","7285228","2979843","2020-02-28 15:58:31"
"Like","Like","Unlike","Neutral","Neutral","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Like","Like","Like","Unlike","Neutral","Like","Neutral","Like","Like","Unlike","Like","Neutral","Like","i believe its possible for politically generated moved to combat climate chage effectively","NA","i don&rsquo;t believe that climate change is a hoax at all","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C9","C8","C1","C3","C5","C4","C5","C6","C7","C7","C6","C6","C6","C7","C7","C4","C5","C4","C2","C3","C3","C4","C2","C4","C3","C8","C5","C6","C5","C5","34.9002549648285","0.0312480926513672","425.961681127548","131.714046955109","222.29744887352","4","0","FALSE","FALSE","NA","NA","30","0","6","6","8731989","1576290","2020-02-28 16:00:31"
"Like","Unlike","Unlike","Like","Neutral","Unlike","Unlike","Like","Like","Like","Like","Like","Like","Like","Like","Unlike","Like","Neutral","Like","Neutral","Like","Like","Like","Like","Like","Like","Neutral","Unlike","Like","Like","NA","Because it is settled","NA","NA","NA","NA","NA","NA","NA","NA","How can we come up with an action plan without funding","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","C8","C1","C2","C7","C3","C2","C3","C7","C6","C7","C9","C5","C6","C7","C8","C3","C6","C4","C6","C4","C6","C5","C5","C5","C5","C5","C4","C3","C4","C4","8.69602108001709","0.015617847442627","135.01385307312","27.3263690471649","93.6679859161377","2","0","FALSE","FALSE","NA","NA","30","0","0","0","6513235","5736622","2020-02-28 16:10:28"
"Like","Unlike","Unlike","Neutral","Neutral","Unlike","Neutral","Like","Like","Like","Like","Like","Neutral","Like","Like","Unlike","Like","Neutral","Like","Unlike","Neutral","Neutral","Unlike","Neutral","Like","Neutral","Like","Unlike","Neutral","Like","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","The points put forward  are proving to be less impactfull in reality","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","we must work together yo acheive a consensus","NA","NA","NA","NA","NA","C8","C3","C2","C2","C4","C3","C4","C6","C5","C6","C5","C7","C1","C8","C7","C4","C7","C5","C6","C5","C5","C3","C7","C6","C9","C4","C5","C3","C4","C6","12.6838848590851","0.0156168937683105","270.96780705452","135.885626077652","287.090995073318","1","0","FALSE","FALSE","NA","NA","32","0","0","0","9146847","3591287","2020-02-28 16:03:35"
"Like","Neutral","Unlike","Neutral","Neutral","Neutral","Unlike","Unlike","Neutral","Neutral","Like","Like","Neutral","Neutral","Neutral","Unlike","Neutral","Like","Like","Like","Neutral","Neutral","Neutral","Neutral","Like","Unlike","Like","Unlike","Unlike","Neutral","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","We need a range of people in the public office if their portfolio fits in. Also it gives a good debate if there is some things been said or done that seems extreme with regards to climate change policy.","NA","NA","NA","NA","I believe many countries need to do something about this cause and they must fulfil the job of doing something about it.","NA","NA","NA","C6","C5","C5","C6","C5","C5","C2","C3","C4","C6","C6","C7","C7","C5","C4","C5","C6","C8","C8","C7","C3","C1","C3","C4","C7","C4","C9","C2","C3","C4","14.521744966507","0.0156280994415283","273.417510032654","285.019927024841","310.272016048431","2","0","FALSE","FALSE","NA","NA","35","0","1","1","9314880","0331623","2020-02-28 16:02:17"
